text	typability
I'll send you minutes.	-0.248296201395702
I'll take them one at a time.	0.237198893356958
I'll take up my problem with weak Scott H.	-0.711290598609106
I'll talk to you on Monday.	-0.235360848764839
I'll try and get to this later today.	0.308921057885824
I'm at the doctor's office, should be in later.	-0.0689308200121613
I'm fully recovered and back on pace.	-0.0478609871486676
I'm glad she likes her tree.	-0.0356928190803192
I'm glad you are involved!	-0.784552715873758
I'm glad you liked it.	-0.257417729467239
I'm going to class.	0.0318556379081874
I'm in Stan's office.	-0.852820172396125
I'm in a meeting until noon.	-0.151084954596802
I'm leaving around noon tomorrow to catch a flight.	0.0515161742270212
I'm looking forward to the long weekend!	-0.290453799376335
I'm not close enough right now to the discussion.	0.0772903678776272
I'm not planning on doing anything this week.	0.351185251330159
I'm not sure if they are issuing any wires at this time.	0.39138622920154
I'm on a conference call.	-0.258494029309023
I'm on a plane.	-0.406050639699662
I'm on my way back there to do so.	0.0979715506008652
I'm optimistic, yes, but confident, no.	-0.973655182244401
I'm pleased with my speeds.	-0.216735358260911
I'm still in Dallas!	-0.872164955667924
I'm still in FW.	-0.959241347520122
I'm still learning about the ovals.	0.159482075639275
I'm taking Wednesday off.	-0.696514944231654
I'm telling you in advance, so don't act surprised.	-0.44963648692999
I'm trying to get them billed before the holidays.	0.0977264253466436
I'm very sorry about that mix up.	-0.11836618345232
I'm waiting until she comes home.	0.0683623524414477
I'm working on a liquidity forecast.	-0.573327511129569
I'm working on your other emails next.	-0.077482863160587
I've never been to the speedway, but if they come, I will go there.	0.137828313516139
I've never worked with her.	0.242638068949921
I've sort of lost track of what all I've received.	-0.401823601999796
ITT owns the Sheraton hotel chain.	-0.588108383348883
Ibrahim sent arms and explosives by sea to the Indian west coast.	-0.400018304681003
If Motley is in we are out of money.	-0.00445177637628413
If he'll sign no issues with Barclays.	-0.611461265727009
If it needs to be paid, we will need to add the day to the deal.	0.579480437925899
If lunch doesn't work then how about coffee?	-0.28520081425155
If not can I call you?	-0.0257440734548896
If possible, I'd like to get Amy's opinion.	-0.819874061884445
If she calls me yet today, I'll let you know.	-0.082513751259593
If so Whitt is done.	-0.18362080743757
If so he probably will have to pay back.	0.231925874544069
If so what was it?	0.102144013243225
If the Penskes have any luck at all, they could be unstoppable.	-0.310146764521404
If we don't get it, could be trouble.	-0.127549951653271
If you have questions, please send an email to Enron.	-0.0543152189317143
If you need John speak up now.	-0.133621314298682
In a couple of weeks.	0.356152357062916
In a meeting with your guys now.	0.340737052727551
In a separate room, next door.	-0.614989799500448
In his last years he had been living at the nursing home.	0.494476888949336
In his third season, Booker has become a superb Fantasy wideout.	-0.540662145850093
In isolation, all of these things are trivial.	0.170697258495062
In the end, we chose to keep our traditional method.	0.224212000960682
Indy time trials begin Saturday.	-0.424141599074702
Interesting, are you around for a late lunch?	0.0375876433141261
Iraq is particularly keen on getting rid of the oil embargo.	-0.401065504214352
Is Cassandra there today?	-0.406344499075847
Is she done yet?	0.010969459000281
Is that enough for this week?	0.413318192495732
Is this cash coming into TW?	-0.273153205934028
Is this the conference rate?	0.174782766682281
Is this the only time available?	0.113963924476098
Isn't that about the way it could happen?	0.105283597810593
It carries a lot more excitement for the driver.	0.315259150352821
It doesn't match your spreadsheet.	-0.461277907925443
It is definitely time to give up on the disappointing wideout.	-0.227722795864992
It is not a matter of imposing a peace plan on the parties.	0.544228864878703
It is not surprising.	0.0179569746685085
It is very unlikely that patrons of tour operators are troublemakers.	-0.181231944310969
It looks like there are three new demand charges.	0.463200865765586
It must be accompanied by increased productivity.	-0.378511818624586
It reads like she is in.	0.373021863233099
It should save the taxpayers a considerable amount of money.	0.0242421106197221
It stands to reason that I will eventually win.	0.371659030971318
It was great to finally meet you.	0.4854188332951
It was possible to a large extent to agree on some kind of approach.	0.166145896105117
It was the best dinner table conversation we've had in a long time.	0.410940755958976
It was very nice.	0.532034732211579
It wasn't an easy day to play.	-0.299653302789569
It will all be public someday.	0.0743910332148556
It will also protect the interest of the businessman.	0.184228756254967
It will probably be tomorrow.	0.0392022800652952
It would be great if I could have the files by the 18th or 19th.	-0.049284490192833
It would be wise to keep him inactive until he is effective in a game.	0.263048621566138
It would lessen that anxiety that the officers are faced with.	0.259965916321503
It's a shame to have to miss one or the other.	0.593630767020393
It's all about making the whole story public.	0.190792285992846
It's going to be a tough weekend.	0.0851980184317582
It's going to be ludicrous.	-0.584803663651474
It's incredibly demanding here.	-0.377956342917796
It's just very confusing at first.	0.023964419354365
It's kind of fun to see an old rivalry back again.	-0.14829132826098
It's not looking too good is it?	-0.12413231303818
It's not working very well.	0.167444110824688
It's quite a weekend.	-0.486904517242994
It's really just technicalities.	-0.510313592940438
It's still going on - quite boring though.	-0.461002384383346
It's this issue's featured eBook.	-0.989249892417408
It's too involved out here on Saturday with everybody qualifying.	-0.535139995451364
Its revenues last year reached 3.2 billion dollars.	-0.516351128003024
Jackie Adams is trying to get this done today.	0.228680084947998
Jacksonville's secondary is thin because of injuries.	-0.482649145731513
Jan has a lot of detail.	0.20664660019849
Jan, sorry for the inconvenience.	-0.373378838909534
Jane, what about this Thursday for lunch?	-0.332679137561683
Japan's first man in space was a journalist.	-0.116225110118433
Jason Brookins will start at running back if Allen is inactive.	-0.261069786661267
Jeff had been serving as chairman and CEO of Enron Industrial Markets.	-0.545160818935362
Jeff, attached is my resume.	-0.132850293662114
Jets secondary on Sunday.	-0.377850145392339
Jiang made the comments in a meeting with Malaysian Prime Minister.	-0.0899401228464264
Jim please confirm to Vince you are happy.	-0.0215649532633227
Joel will handle this.	0.448788885713466
John is out today, but will be back in the office tomorrow.	0.353264328874455
John this message concerns me.	0.0180643066210864
John, can you give Konni a call?	-0.716561349558755
John, please send this to Shelly.	-0.267441034168885
Jones executive vice president and chief operating officer.	-0.367535337474538
Jordan is taking her last job, corporate development.	-0.264097798163797
Juppe arrived in Washington on Wednesday.	-0.552456796129785
Juppe described Emile Jonassaint as a puppet with no legitimacy.	-0.904962272378005
Juppe met with the president at the Oval office.	0.0394657831890699
Juppe said such a force was in the process of being sent to Haiti.	0.126163463946594
Just bought out Toys R Us.	-0.947379713671524
Just don't start him against the stifling Ravens defense this week.	-0.288538475381492
Just in case we haven't invited any of them.	0.0740404590251888
Just playing with you!	0.0441159161364851
Just thought you oughta know.	-0.332928886047128
Just told them I thought it would be impossible.	0.418458252983183
Just wanted to touch base.	0.664542504010922
Kay Mann is going to take the lead on this.	0.639779130117275
Keep him in mind as a No.	-0.324181616515545
Kim, here's the PSCO website address.	-0.894189385303391
Kind of like silent fireworks.	0.123940274351761
Ladies, I am finished with July 01 and everything ties.	-0.28938742883211
Ladies, here's the revised September purchase.	-0.562213410120787
Lance and I have the same chance to win.	0.764426501035834
Last week Ballesteros had 16 pars and two birdies in his final round.	-0.535494901553217
Last week we reported third quarter earnings.	-0.209987675581615
Last year I made some mistakes here.	0.439883459975829
Later works dealt with ethical concerns in the modern world.	0.0616184939034624
Laveranues Coles will be the top receiver in his absence.	-0.70049800714038
Lavo called it, never mind though.	-0.137436850061511
Leaks have indicated that Clinton has narrowed his choice.	0.0920836812981844
Let Gary Smith know today if you want him.	-0.0714278596156099
Let me consult my partner and get back with you in the morning.	0.552263921423509
Let me know either way.	0.555818078729666
Let me know how I can help.	0.161961152871602
Let me know if I can be of help.	0.227982933503467
Let me know if I can help.	0.271137263195881
Let me know if I miss anything.	0.394415678448194
Let me know if it doesn't go away.	-0.19818154619843
Let me know if there are any other problems with this.	0.779782347106629
Let me know if this is possible or where else I might find these.	0.501034349509612
Let me know if you can't open it.	0.274709717554692
Let me know if you do not hear from them in the next couple of days.	0.638432083895814
Let me know if you have any problems.	0.606649070903649
Let me know if you have any questions.	0.631101923990094
Let me know if you have further questions.	0.552931790964566
Let me know if you have more questions.	0.688263221679979
Let me know if you need anything else.	0.740382060829827
Let me know if you need further information.	0.655500817069567
Let me know if you see any problems with this.	0.618804176477928
Let me know what you want to do.	0.781394749687354
Let me know when you get this.	0.728502646298544
Let me know where you might be.	0.713822820123009
Let me know which day is good for you.	0.689324496057957
Let us not invite unnecessary irritants to this relationship.	-0.352626935694427
Let's have this meeting today or tonight.	0.401448666402691
Let's leave it until we get going.	-0.0073195377895191
Let's think out of the box.	0.177873282079307
Let's wait until Monday.	-0.35429972792908
Lisa now has everything.	0.322796005825686
Liverpool always had a knack of bringing people down to earth.	-0.0957758082481735
Liverpool failed again in when they were beaten at Wembley.	-0.238373501970207
Look for McCardell to play well this week and catch a lot of passes.	-0.0799695880747766
Look for him to throw for over 200 yards and a score.	-7.87405622375791e-05
Look for this trend to continue when he faces the San Diego.	-0.0342649538370433
Looking for some gift hints from you.	0.185976553064513
Louis defensive backs should be able to match his downfield speed.	-0.213613853136793
Louis despite the return of Drew Bledsoe.	-0.838584046789541
Louis featured back this weekend against the N.	-0.171557384542736
Louis, posting five catches for 35 yards and two scores.	-0.607016901478306
Lusinchi is currently in Boston, MA, according to his attorney.	-0.818815009689268
Lynn checked with Fran and she told her coordinator.	0.0519810716098512
Lynn, got to the office OK.	-0.504320371355429
Make sure they are current.	0.862223560684767
Man I don't want to get sick again.	0.152815041347549
Mansell has not forgotten what the ovals have meant to him, however.	-0.0126479532274507
Mansell went on to five Indy-car triumphs.	-1.06880086830207
Many earlier ceasefire accords have been broken.	-0.254420253851063
Many townspeople who had gathered earlier on the main road.	-0.0533845592178318
Marisa sent the invoices.	0.0980314043728199
Mark, Susan said to go ahead and expense the cell phones.	-0.0462989480957981
Mark, please take a look and let me know if you have any questions.	0.434353537708982
Market analysts said that the ratio was rising.	-0.0837092284308542
Martha Stewart will not be dining with us this Thanksgiving.	-0.30637078786406
Maybe stuff we do more of next year.	0.230441226166184
Maybe traffic will be light on Thursday.	-0.100601239495602
Maybe you can leave early.	0.332473871950372
Megan, I'm a little too quick for myself.	-0.369863408771947
Megan, I'm not sure why this is showing up.	-0.141878936588732
Megan, try this for Phillips.	-0.45002550644051
Megan, we only bought this on KN for the 30th.	-0.396770961127163
Met with partners in San Francisco.	-0.61514936111038
Miami has a bye, so McKnight is obviously not an option.	-0.818862548712304
Michael has his holiday performance.	-0.119928031453294
Michael said his day was rotten.	0.0337463285822054
Michael was great this AM.	-0.417504658756735
Might include proposals with respect to Alaska.	-0.355338536022167
Mike Anderson will retain the starting job for now.	0.304276988845864
Mike got himself a bamboo needle.	-0.108430879089705
Mike is putting pressure on me.	0.754274565378497
Mike, are you aware of this?	0.109169554774594
Mikey is invited also.	-0.0896736850624911
Miller might have to wait until Sunday.	0.364545087080215
Milly is a seller.	0.224427789030585
Mixed signals from APS today.	-0.584937162075385
Mixed signals from Washington had convinced China.	-0.495153552544916
Mochrie remained steady in the face of the upheaval.	-0.50742917098624
Mom, that sounds fine to me.	0.416711643786934
Money wise that is.	0.468242733326582
Monitor his progress over the next few weeks.	0.0392067206905068
Montpellier won the Cup at their first attempt.	-0.562611018320474
More jobs are to be eliminated this financial year.	0.183267831204178
More than million landmines lie unexploded in at least 62 countries.	-0.67067285475178
Moreover we have the feeling that we are finally in our own country.	0.515268037820642
Most contenders here use his Ford-Cosworth engines.	-0.80075306134881
Most recent surveys put them in a dead heat.	0.119683889294402
Mostly a social call.	0.250029183983953
Mr. Rao, go to Washington but go with dignity.	-0.835259465567148
Much better than carrying a laptop.	0.309385483789114
My husband Jeff and I are planning on attending.	0.0365810119712088
My husband and I are on a waiting list to give blood.	0.180046014720504
My only constraint is Chad's soccer game at noon.	-0.457745435285838
My only opportunity is if he cracks or something else happens.	-0.0077641962690995
Name just one person for each color.	0.616561965172086
Neal, can you help with this?	0.0144187750151772
Need anything from Target?	-0.178512441939103
Need before board meeting.	0.0916687128080656
Need to watch closely.	0.130452137482827
Need you or John to step out.	-0.248086759804571
Neil has been asking around.	0.604011136067028
Neither player is going to be a clear-cut starter this week.	0.176547360432757
Never mind, I already deleted it.	-0.115227690162638
New York's Supreme Court upheld a lower court decision.	-0.868152170686105
New switches can also be added to the Paging System.	-0.237123693648362
Newly-signed Tony Simmons might work as the third receiver.	-0.608898036615265
Next time ask Jim to call me.	0.162007641781588
Nice weather for it.	0.56638361984109
Nick makes work fun.	0.194027005256473
No employment claims for gas or power.	-0.198776764415257
No need to send to FL.	-0.0344706619946287
No obligation to pay.	0.0434363962568428
No problem Maria, please contact Rick.	-0.551675996173758
No sign of Chuck and not responding to messages.	0.0878000179632017
No there will be plenty of others.	0.596745533190807
No, at least not to my knowledge.	-0.238254185757391
No, just Thursday and Friday of this week.	-0.276035716379258
Normally we just eat and run.	0.468701828572915
Northern forces had captured a southern mechanised brigade.	-0.762537381978615
Not at this time.	0.899203148934651
Not even in yet.	0.0567697643119048
Not just 1 to 2.	-0.553904137064796
Not like you'll get paid for it.	0.0855828689113442
Nothing new from Mom.	0.0580663265583431
November 14 works for me.	-0.325659460638704
Now I know about them.	0.179508434969713
Now I really feel I'm alive, not like before.	-0.363247451375549
Now go get washed up for dinner.	0.474486374465271
OK I thought it was in Washington state.	-0.308430907033669
OK to make changes, change out original.	-0.134609668139262
Officials said Thursday that visit would take place on May 26 to 29.	-0.622181699727324
Okay I'll go for a ticket.	-0.554456506077142
On Friday the competition proper gets under way.	-0.196045447105224
On a comparative basis I can't justify more.	-0.465548911753303
On appeal they were finally placed in Division Two.	-0.0671841244520365
On my way back.	0.114920874799144
On the plane, doors closing.	-0.0139913473081693
Once state owned, Telecom is now half owned by two American companies.	-0.439674217044821
Once you do, you can never go back.	0.180521092600411
One assistant and one HR associate.	-0.218571875835513
One of his accomplices secured a safe landing.	-0.0611241986771108
One of the Hottest Gifts for Holiday 2001.	-0.585942408120428
One would have thought I'd have this down pat by now.	0.128284141763129
Opening on the back nine she birdied the 11th and bogeyed the next.	-0.27408498960535
Opposition leaders have urged him to call off the visit.	0.107771622608875
Or are you going to be tied up with dinner?	0.408683831587369
Or let's get creative.	-0.305808721340585
Others voting against represented the defense ministry.	-0.223594677289091
Our advantages have been brought into fuller play.	0.119244081253737
Our forces are ready to come immediately.	0.0477506169967507
Our numbers are correct in the system now.	0.409877871708443
Our politicians are rising to the occasion.	-0.0708904647069633
Our reform and opening programme has forged ahead.	-0.345506639787133
Our schedule now calls for critical communication in the afternoons.	0.143693479492298
Out of office but have people working on info.	0.238071814961037
Paris had ruled out participation in such an invasion force.	-0.0116325572974298
Parking at the walk site will be free.	0.711993262915382
Parts of the city will be closed to private cars.	0.564937873910527
Peace talks last week in Kirghizstan.	-0.971933147460696
Penske doesn't let things sit back and relax.	-0.3989992498966
Penske wouldn't come here without a good idea it would hold up.	-0.233603615532294
People stuck in traffic on either side of us joined in.	0.244902696609137
Perhaps there was a glitch.	0.0362429195161959
Pilot Nick Young said communications at Sanaa airport were excellent.	-0.719337800668861
Please accept my apology.	-0.353871727818564
Please call me if you have any questions.	0.668782746752978
Please call me if you see any problems.	0.509261016756685
Please call tomorrow if possible.	0.353081485506562
Please coordinate with him.	0.156026192333839
Please feel free to add to it if I missed something.	0.270025082053814
Please forward the backup today if possible so we can review.	0.188142660437871
Please give me a call.	0.509299126970619
Please leave it to Brian.	-0.053292415048941
Please let me know if there is any way that I can help you.	0.570954255399694
Please let me know if you have any questions.	0.603551738378679
Please let me know if you learn anything at the floor meeting.	0.650788203819493
Please let me know if you need any additional information.	0.621415533910763
Please let me know what days you plan on taking off.	0.606132741729923
Please let me know.	0.675581046888518
Please let us know asap.	0.217248979765423
Please look over and let me know.	0.821177550090413
Please make sure Bob Kelley is on the list.	0.254236253056688
Please pass along my thanks, though.	0.129045630399841
Please re-draft and let me know if there are further discrepancies.	-0.10730110827335
Please respond if anyone has a different view.	0.115719675969802
Please send it to both of us.	0.353170901012335
Please send me an email to let me know.	0.718137706030834
Please send me an email.	0.525913618132684
Please send to Gary Smith.	-0.241715959231909
Please set me, Heidi DuBose, up as their travel arranger.	-0.87049575435179
Please set something up.	0.40131018038185
Please stay on top of the security issue.	0.178108248953762
Police and the alleged bank robbers exchanged fire.	-0.0688936003688343
Pressure to finish my review!	-0.310521587943505
Presumably so do you.	-0.566642304265361
Presuming we can afford headcount?	-0.224178241242284
Probably can handle Monday PM.	-0.626918753305035
Probably need to check with HR group providing services.	-0.282623895387967
Probably will be working.	0.261597176191519
Profits were up 28 percent for the first quarter of this year.	-0.113618303040479
Provisional constitution will be voted into law by parliament.	-0.417491340250029
Public order will be maintained firmly and energetically.	-0.114970870304332
Purchasing power of US households has been rising.	-0.25861988341589
Reconfigure the disk layout.	-0.179155258709696
Referring to his meeting in Washington with US President Bill Clinton.	-0.389974450564522
Reggie Wayne will start in Pathon's place once again.	-0.576964032812262
Remember blackberry doesn't work so well at home.	-0.335237005079869
Reports said Clinton feels the same way.	-0.0150869207707821
Reserve Heap on your roster this week.	-0.171513175408008
Richardson is battling a shoulder injury.	-0.055373089541219
Right back at you.	0.416324676883512
Rio de Janeiro police freed him after a massive manhunt.	-0.681466097852648
Rookie Kevin Swayne will move into the starting lineup.	-0.469073536945651
Rothenberg said the trend in Europe was away from fencing.	-0.623758012858775
Rumors have him scheduled to attend at least part of the Pacers' game.	-0.300991661229143
Russian foreign ministry sources said a ceasefire accord was agreed.	-0.494181893767262
Ruth, I'll send this spreadsheet as I update it.	-0.514993446313961
Ruth, here is an estimated November purchase.	-0.310138182894279
Ruth, the market drove us back for the weekend.	0.27437982962848
Samantha would need around-the-clock care.	-0.605130734096257
Samantha's problems began 13 years.	-0.90285986440922
San Francisco was Interconnect meeting.	-0.69642262673966
Sanaa appeared to be a ghost town with many shops closed.	-0.273591678226168
Scott is out most of this week on vacation and I'm out next week.	-0.0609623501520394
Scotty and I will be in NYC.	-0.469166299125326
See client Help for more information.	0.23781370406194
See the list below.	0.722556292843241
See what concerts we have for you in your city.	0.39362109555149
See you in Enron House when I get back.	-0.112848148674054
See you next week.	0.188232868452799
See you on the third.	0.418282637611252
See, we Americans had gotten sort of distracted.	-0.234998261331663
Seems unusual to me.	-0.402304291608253
Seifert said he didn't know if Weinke would practice Thursday.	-0.899945760687951
Senate ratification would be a matter of humanity.	0.0657432403145647
Send me your address.	0.361956089937961
Seve Ballesteros was well satisfied with his first round.	-0.59625863066597
She called and wants to come over this AM.	0.573581417691431
She chipped in from 69 feet for a birdie at 17.	-0.579169748541119
She has a web address.	0.0907275701816506
She has absolutely everything.	-0.30006377178781
She has the game tomorrow.	0.610049495963108
She is a Baylor graduate and is very nice.	0.0448252529905623
She is most familiar with our computer systems.	0.266062854717199
She is scheduled to appear in New York on the Maury Povitch Show.	-0.73201528057355
She is taking over Global Finance Legal.	-0.292735186408352
She probably won't come next year either.	-0.122963417786311
She said it would probably be after Jan.	0.0309321902060253
She started singing along softly with the radio.	0.172919066287749
She was going to leave at 8 or 9.	-0.19127903986519
She would hate to see us not get our expense reports paid.	0.221055026799918
Sheila please talk to Avashe.	-0.470461324179505
Should systems manage the migration?	-0.0732974902447794
Should we email this to you or fax to your house?	0.123336099227202
Shouldn't be too hard though.	-0.296915353339622
Show your friends how much you care.	0.430495702677864
Since we're ok on volumes now, it's got to be pricing somewhere.	-0.575418681108437
So you're ignoring me.	-0.526480734690277
So, we need to get these resolved.	0.198253922980075
Soldiers would be in their barracks throughout the weekend.	0.00755053144892648
Some had witnessed the fighting which erupted a week ago.	0.0526469053436058
Some members of the council refuse to recognize the progress.	-0.0868965730737657
Some million shares changed hands on the New York Stock.	-0.13320124313339
Song was vice minister of the geology and mineral resources minister.	-0.0192985365838073
Sorry for any inconvenience.	-0.417719494216004
Sorry for the delay.	0.486481905092471
Sorry for the unfriendly greeting in the lobby.	0.244227728811954
Sorry it took so long.	0.460351766468651
Sorry to keep you in suspense!	-0.234271060400606
Sounds good to me.	0.658037888178565
Sources said the officers will be part of the coordination office.	0.433829556405277
South Korea will send two escort destroyers and men for the maneuvers.	-0.349130241972188
Southern forces said they had shot down three northern warplanes.	0.00440879205735257
Spanish football reaches boiling point this weekend.	0.00442328684098652
Sports fans here are excited.	-0.0638074993776382
Steve Gilbert is working on this.	0.0976507240151222
Still hustling to find dollars for the quarter end.	0.0741532053728292
Still waiting on decision.	0.121507986608797
Suggest you get facts before judging anyone.	-0.149109504310911
Suite 2750 in Downtown Denver.	-1.14635019502471
Sun Jiazheng, 50, takes over as radio, film and television minister.	-0.948689589809674
Sunday tickets have been on sale for weeks.	0.507855150257034
Sure was good talking to you this AM.	0.371552422300068
Surely we can cover this from within Virgo's team?	-0.330066165647095
TXU is off, everyone else OK.	-1.00791716356025
Taiwan is to cut tariffs on items.	-0.458257207371941
Take what you can get.	0.655148009194417
Talk to you later.	0.767705248273286
Talk to you soon, Theresa.	-0.379068350822669
Talk to you soon.	0.538907164433223
Task has to be completed.	0.335630126768203
Tax gave us the same feedback.	-0.00631681614937101
Team Chick hasn't been in the SuperBowl every year for no reason.	-0.487623692878797
Tell her to get my expense report done.	0.269642779871249
Tests Monday showed no structural damage to his shoulder.	-0.155077986863939
Thailand would not be involved.	0.125621634628128
Thank you again for the evening.	0.637097475729031
Thank you for all your help.	0.534292404267306
Thank you for participation, cooperation and support.	-0.0295076440378771
Thank you for your call.	0.603425756635822
Thank you for your prompt reply.	-0.14061036951232
Thank you for your support and generosity.	0.147772984864356
Thank you for your support.	0.510658187482857
Thanks - that's what I was hoping it was.	-0.478268309721648
Thanks I needed that today!	-0.175329015607489
Thanks again for thinking of me.	0.721556635172006
Thanks again for your help.	0.504828298614693
Thanks for all the email.	0.793320439553075
Thanks for all you are doing.	0.853011229509454
Thanks for checking with me.	0.728485754329362
Thanks for keeping your eyes out there on our stuff!	0.0808438142341056
Thanks for sending this.	0.988050869701925
Thanks for the quick turnaround.	0.17135377500843
Thanks for your concern.	0.34408338709989
Thanks for your help in quickly setting this up.	0.26105268266902
Thanks for your leadership on this issue.	0.405855352131716
Thanks so much for the message.	0.646627871680733
Thanks, I think we have taken care of this.	0.557102455777086
Thanks, having a good time.	0.404278873728242
That calendar was enough to put me on a diet.	0.187386257443457
That is not true.	0.551095115509972
That is one of the things we are working on.	0.965058252564034
That makes him a risky start from a Fantasy perspective.	-0.239673504595136
That must be a lot in kilometers.	0.0179665861951731
That ranks fifth for the week.	0.26799154894022
That was how Mansell learned passing was allowed on the oval.	0.09945473465374
That would be a fitting memorial to those who died.	0.553612302974337
That would be great.	0.615757210162077
That would likely be an expensive option.	0.0932379425747935
That's a fair trade off.	-0.0767163164824206
That's a lot of dollars.	-0.0703013009046272
The All-Employee Meeting will be held Tuesday, Oct.	-1.08506260658842
The Atlanta Hawks held Indiana to the lowest points total ever.	-0.465553311634295
The Auction this year is hosted by EGS.	-0.34244493594816
The Azerbaijani enclave Nagorno was torn by further fighting.	-1.06559108696312
The Columbia mission takes off from the Kennedy space centre.	-0.233241682857531
The Fed has not taken an official position on the issue.	0.262916030184124
The French diplomat meanwhile reiterated his condemnation.	-0.638476328311788
The German slowed down enough to beat Frenchman Cedric Pioline 6-3.	-1.06222895997529
The Hawks led from late in the first quarter.	-0.0915485192006889
The House would give them equal treatment with US banks.	-0.232000193734786
The Japanese justice ministry refused Maradona a visa.	-0.823151006300814
The Jets will try to control the ball and the clock against the Rams.	0.400497248002873
The Mercedes engine takes advantage of extra boost.	-0.381466591154161
The Philippines censorship board voted to cut certain scenes.	-0.813016444945177
The Portal User IDs and Passwords are created by you.	-0.531019210392564
The Senate defied President Bill Clinton on Thursday.	-0.705109475496203
The Senate should approve a 14-year-old treaty.	-0.997997144595192
The Senate vote undercut him the day before the Geneva talks.	-0.225791893621573
The Spanish federation has brought forward those fixtures.	-0.249544721820739
The UN still recognizes Lisbon as the administrator of the territory.	-0.630918780075869
The accord was due to have come into effect overnight.	0.445422005207885
The administration had no immediate comment on the vote.	0.231524396372839
The advantage is enough for Ford motor racing director Dan Rivard.	-0.427562641599091
The agreement has been approved by the Senate and House.	0.118593144161109
The alleged offences occurred before Alan Sugar took control.	-0.536952442664636
The amendment has little chance of becoming law.	0.21678626821149
The appointments were confirmed by China's parliament.	-0.530909095759578
The artist assures me it is a turkey.	0.065645076238618
The aviation college had already trained pilots.	-0.0505110264605476
The best-of-seven series moves to Indianapolis, Indiana.	-1.01167867638795
The big tight end has no real value as a Fantasy player.	-0.0972270294467692
The blasts rocked prominent commercial landmarks.	-0.245138226229801
The board voted Thursday to lift a ban imposed earlier this month.	-0.170155413630123
The book will also present details of the economic conditions.	0.217590413418696
The buses will be identified by their cities of origin.	-0.039853958321676
The cabinet Thursday approved a revised tariff schedule.	-0.547756423740731
The cause of the fire was under investigation, police said.	0.275363726375377
The ceremony was followed by the premiere of the opening film.	-0.0461849069304821
The charges also cover his relations with advertising companies.	0.216359037206047
The children will entertain you while you wait.	0.341747646364233
The city plays host to a visit by US president Bill Clinton.	-0.437984060111033
The conditions were pretty tough.	0.211312605258359
The contract is a bit complicated.	0.37527357553334
The deal was nominated and cut to zero.	0.212933965883544
The delegation is to visit a metal works.	0.215175514164891
The directors see significant prospects for growth.	-0.394242917926508
The dollar lost ground against the major currencies.	0.221008306200354
The earliest the Jets expect him to return is Dec.	-0.363053142905304
The election will be clean and pure.	0.678901825290255
The evacuees included babies and young children.	-0.295645484419282
The evacuees later boarded a British airliner bound for Gatwick.	-0.674131475699401
The event reopens debate on the issue.	-0.0655093504360503
The exercises will be staged in the West and Mid-Pacific region.	-0.604597684667201
The fighting erupted after a private quarrel.	-0.280672698492076
The filing concerns various scheduling and balancing rules.	-0.11785346421983
The film will be shown for the first time.	0.823873290251609
The first Vietnamese trainee pilots were due to arrive in June.	-0.367532120544454
The former minister is accused of receiving seven billion lira.	-0.119438389648964
The four-city tour continues Friday in Kansas City, Missouri.	-0.802227894849925
The group is making a pilgrimage to the Catholic shrine of Fatima.	-0.35068258408384
The hospital was hit by electricity cuts.	-0.291826263837654
The important thing is to keep your feet on the ground.	0.456430237562169
The informal costs have to disappear.	0.0225574907531293
The injury is more serious than the Panthers first expected.	0.0123471257975225
The law enforcement has responsibility for the safety of the public.	-0.192425739875595
The letters of credit were to cover three agreements.	0.332427809182752
The loans were allegedly made to players.	-0.096576180220605
The local forecasters are showing rain for Thanksgiving here.	0.109543501953354
The majority owner of Telecom is a consortium.	-0.598617117728958
The matter was still being investigated.	0.493027120932442
The meeting came days after the entry into Chernomyrdin's team.	-0.572940639815855
The meeting was very beneficial.	0.184516499038996
The meteor shower was incredible last night.	-0.0441531652489904
The military refuses to leave power and restore democracy by May 21.	-0.308208252791638
The move is also against our law.	0.404747820395019
The move was a further twist in the long-running dispute.	-0.146494518416706
The mud was their idea.	0.334863247904663
The new radio minister was head of the propaganda department.	0.00357935445932052
The night promised to be long.	0.641120280667118
The official agency SABA said Wednesday 25 civilians had been killed.	-0.814626809482813
The old list we had from Sybase no longer exists.	-0.182978662447312
The only other potential office is EOTT.	-0.288020134210407
The opposition had plans to hold demonstrations on Monday afternoon.	-0.106573100258251
The other figure is the top 15 contracts.	0.0459511061087355
The others raise their eyebrows.	-0.0664135515456496
The partial list announcement came.	0.119082948583382
The phones should be on now.	0.475675864440546
The prime minister is to meet with several Security Council members.	-0.130817919727145
The profit could then go in part to the labour.	0.300001390005842
The qualifying continues on the west side of town.	-0.0477214949589754
The rates would become effective after endorsement by parliament.	-0.169197574578951
The reality is there is much less of an advantage than people think.	0.394853902213555
The reigning Indy-car series champion will be among top contenders.	-0.564671487377369
The reserve receiver is expected to see a specialist this week.	-0.0886347160325123
The reserve wideout is day-to-day.	-1.07546570736695
The rest is a byproduct of slapshot.	-0.37453052957584
The restart was a painful lesson regarding the rules of the race.	0.419336811608485
The results were expected back Tuesday.	-0.295949322588719
The riots were started by native Taiwanese.	-0.486170521215496
The rule was aimed at allowing low-budget teams to be competitive.	-0.150216673371276
The same prize was offered for the arrest of Abdul Razak Memon.	-0.555429439618062
